X,Y,OBJECTID,LATITUDE,LONGITUDE,ROUTES,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_OPS_FTU_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,CREATED_DATE,LAST_EDITED_DATE,BX_UPDATE_DATE,BX_UPDATE_USER,LAST_UPDATE_DATE
-76.941745808007454,38.800618554629715,8264,38.800611,-76.94174,,1306632,3000327,742,PRS,NON,1974-05-01T00:00:00.000Z,REV,CHERRYFIELD RD,BRINKLEY RD,116,FAR,UNKNOWN,BRINKLEY RD + CHERRYFIELD RD,,KFH,2006-06-29T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,5.4,N,N,Y,N,N,N,N,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.937765815828413,38.800389544635607,8265,38.800382,-76.93776,,1306628,3000320,731,PRS,NON,1966-01-15T00:00:00.000Z,REV,MORTON PL,BRINKLEY RD,263,NEA,UNKNOWN,BRINKLEY RD + MORTON PL,,KFH,2006-06-29T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,Y,N,N,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,,,,,
-77.061927145144153,38.969548562784205,8266,38.969541,-77.061922,,1309430,1002784,9300,PRS,NON,1901-01-01T00:00:00.000Z,REV,RITTENHOUSE ST NW,UTAH AVE NW,149,FAR,UNKNOWN,UTAH AVE NW + RITTENHOUSE ST NW,,KFH,2006-05-22T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,4.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,YUN,,U,N,U,Y,U,U,U,U,,,,,
-76.95322276251126,38.80907758067778,8267,38.80907,-76.953217,,1306677,3000386,1014,PRS,NON,1966-01-15T00:00:00.000Z,REV,ST MORITZ DR,FISHER RD,40,FAR,UNKNOWN,FISHER RD + ST MORITZ DR,,KFH,2006-07-03T00:00:00.000Z,1,INS,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.923517120069462,39.006512446310069,8268,39.006505,-76.923512,,1311003,3002381,10234,PRS,NON,1958-09-07T00:00:00.000Z,REV,FOX ST,RHODE ISLAND AVE,192,NEA,UNKNOWN,RHODE ISLAND AVE + FOX ST,,KFH,2006-10-05T00:00:00.000Z,1,FRE,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,N,N,NON,UNK,7.3,N,N,N,N,Y,N,N,N,Y,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.139615120210777,38.941930613136137,8269,38.941923,-77.13961,,1305932,5001721,8145,PRS,NON,1980-07-09T00:00:00.000Z,REV,RANLEIGH RD,DOLLEY MADISON BLVD,296,FAX,UNKNOWN,DOLLEY MADISON BLVD + RANLEIGH RD,,KFH,2012-04-05T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,Y,Y,U,Y,N,N,E,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.254978687267752,38.808268902621798,8270,38.808261,-77.254974,,1305146,5000486,985,PRS,NON,1901-01-01T00:00:00.000Z,REV,BURKE LAKE RD,ROLLING RD,334,FAR,UNKNOWN,ROLLING RD + BURKE LAKE RD,,KFH,2012-05-07T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,N,NON,NON,5.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,Y,U,U,U,U,,,,,
-76.854601027413551,39.098890343143644,8271,39.098883,-76.854596,,1300562,3002546,11423,PRS,NON,1901-01-01T00:00:00.000Z,REV,MARSHALL CT,4TH ST,226,NEA,UNKNOWN,4TH ST + MARSHALL CT,,KFH,2006-10-25T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,4,Y,N,Y,Y,N,N,N,Y,Y,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.97568191641102,38.735551683988092,8272,38.735544,-76.975676,,1306893,3000118,125,PRS,NON,1901-01-01T00:00:00.000Z,REV,VALLEY VIEW DR,OLD FORT RD,8,NEA,UNKNOWN,OLD FORT RD + VALLEY VIEW DR,,KFH,2006-09-07T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,,N,Y,N,N,N,N,N,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.110801194850964,38.885675685661823,8273,38.885668,-77.110796,,1304582,6000588,4779,PRS,NON,1901-01-01T00:00:00.000Z,REV,N STAFFORD ST,WASHINGTON BLVD,269,NEA,UNKNOWN,WASHINGTON BLVD + N STAFFORD ST,,KFH,2007-01-29T00:00:00.000Z,0,UNK,ARTA,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,3.6,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.736720474514883,38.948103182087166,8274,38.948096,-76.736715,,1310548,3001558,8409,PRS,NON,1993-07-27T00:00:00.000Z,UNK,COLLINGTON RD,NORTHVIEW DR,36,FAR,@ LAMPPOST #N233,NORTHVIEW DR + COLLINGTON RD,,KFH,2006-12-02T00:00:00.000Z,,UNK,UNKW,N,N,N,N,<58,ASP,NON,Y,N,E,8,N,Y,Y,NON,SLP,2.9,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,,,,,
-76.920125493220652,38.898317471053652,8275,38.89831,-76.92012,,1301575,1003171,13469,PRS,NON,1949-05-01T00:00:00.000Z,REV,56TH ST NE,NANNIE HELEN BURROUGHS AVE NE,90,FAR,UNKNOWN,NANNIE HELEN BURROUGHS AVE NE + 56TH ST NE,,KFH,2006-06-21T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,Y,N,E,2,Y,Y,N,LSC,UPV,7.2,N,N,Y,N,Y,Y,Y,Y,Y,N,N,YUN,,U,Y,U,N,U,U,U,U,,,,,
-76.990443253195139,38.946240563962135,8276,38.946233,-76.990438,,1301875,1003596,16150,PRS,NON,1901-01-01T00:00:00.000Z,SCH,12TH ST NE,BUCHANAN ST NE,90,NEA,UNKNOWN,BUCHANAN ST NE + 12TH ST NE,,KFH,2009-06-18T00:00:00.000Z,,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,,,,,
-77.018534065658258,39.008513531881889,8277,39.008506,-77.018529,,1308515,2000288,10283,PRS,NON,1901-01-01T00:00:00.000Z,REV,FRANKLIN AVE,COLESVILLE RD,49,NEA,UNKNOWN,COLESVILLE RD + FRANKLIN AVE,,KFH,2012-03-16T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,2,N,Y,Y,E,N,Y,Y,E,Y,Y,Y,NPL,150,N,N,N,U,U,U,U,U,,,,,
-77.183743018344401,38.868316750488091,8278,38.868309,-77.183738,,1302395,5001191,3799,PRS,NON,1901-01-01T00:00:00.000Z,REV,MARSHALL ST,ARLINGTON BLVD,257,NEA,UNKNOWN,ARLINGTON BLVD + MARSHALL ST,,KFH,2012-04-13T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,N,E,N,Y,N,E,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.009343294607149,38.926551599531152,8279,38.926544,-77.009338,,1302062,1003158,13447,PRS,NON,1995-08-10T00:00:00.000Z,REV,N CAPITOL ST NW,MICHIGAN AVE NW,80,NEA,20' W OF XWALK,MICHIGAN AVE NW + N CAPITOL ST NW,,KFH,2006-08-08T00:00:00.000Z,,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,,,,,
-76.938806503756595,38.889042510837903,8280,38.889035,-76.938801,,1301677,1003030,12829,PRS,NON,1992-12-27T00:00:00.000Z,UNK,E CAPITOL ST SE,TEXAS AVE SE,50,NEA,@ HYDRANT,TEXAS AVE SE + E CAPITOL ST SE,,KFH,2006-06-14T00:00:00.000Z,,UNK,UNKW,N,Y,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-77.07430805022716,39.054600555453703,8281,39.054593,-77.074303,,1309039,2000625,10841,PRS,NON,2007-03-06T00:00:00.000Z,UNK,CAREY ST,CONNECTICUT AVE,190,FAR,60' S OF ---,CONNECTICUT AVE + CAREY ST,,KFH,2012-02-27T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,4,Y,N,Y,NON,NON,6.6,N,Y,Y,Y,N,N,N,N,N,N,N,NSG,150,N,Y,N,Y,U,U,U,U,,,,,
-77.07050145513783,38.710761826163669,8282,38.710754,-77.070496,,1304862,5001847,11878,PRS,NON,1979-10-15T00:00:00.000Z,REV,STRATFORD LN,GEORGE WASHINGTON MEMORIAL PKY,114,FAR,UNKNOWN,GEORGE WASHINGTON MEMORIAL PKY + STRATFORD LN,,KFH,2012-03-26T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,N,N,N,N,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.136196154336474,38.819288798192012,8283,38.819281,-77.136191,,1302646,4000228,1347,PRS,NON,1901-01-01T00:00:00.000Z,UNK,N ARMISTEAD ST,QUANTRELL AVE,167,UNK,OPPO,QUANTRELL AVE + N ARMISTEAD ST,,KFH,2009-04-16T00:00:00.000Z,,UNK,UNKW,N,N,N,N,58O,CON,UNK,Y,N,E,4,N,Y,N,NON,UNK,,N,N,U,Y,N,N,U,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.150084105260447,38.872206724957941,8284,38.872199,-77.150079,,1302644,5001257,4006,PRS,NON,1901-01-01T00:00:00.000Z,REV,WILLSTON DR,PEYTON RANDOLPH DR,197,NEX,UNKNOWN,PEYTON RANDOLPH DR + WILLSTON DR,,KFH,2012-04-24T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,<58,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,6.7,Y,N,U,N,Y,N,E,N,N,N,N,YUN,,N,N,N,N,U,U,U,U,,,,,
-77.051656244875687,38.923994614544327,8285,38.923987,-77.051651,,1301907,1001858,7237,PRS,NON,1935-09-15T00:00:00.000Z,REV,CALVERT ST NW,CONNECTICUT AVE NW,335,FAR,ZONE X 158' N OF N CURB,CONNECTICUT AVE NW + CALVERT ST NW,,KFH,2009-06-24T00:00:00.000Z,1,INS,WMAT,N,Y,Y,Y,58O,CON,SHL,Y,N,E,6,N,Y,N,NON,UNK,5.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,Y,N,U,N,U,U,U,U,,,,,
-77.033120261870252,38.927550604902585,8286,38.927543,-77.033115,,1301899,1001964,7441,PRS,NON,1958-11-06T00:00:00.000Z,REV,14TH ST NW,COLUMBIA RD NW,267,FAR,UNKNOWN,COLUMBIA RD NW + 14TH ST NW,,KFH,2006-06-06T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,3.9,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,,,,,
-77.239819737266146,38.802947909622461,8287,38.80294,-77.239815,,1304782,5000406,791,PRS,NON,1976-10-21T00:00:00.000Z,REV,EASTBOURNE DR,CLYDESDALE RD,110,NEA,UNKNOWN,CLYDESDALE RD + EASTBOURNE DR,,KFH,2012-05-10T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,N,NON,UPV,8.4,N,N,Y,E,N,N,N,E,N,N,N,YUN,,N,N,N,N,U,U,U,U,,,,,
-77.229404754805387,38.789613927480438,8288,38.789606,-77.2294,,1304776,5000279,559,PRS,NON,1901-01-01T00:00:00.000Z,REV,FORRESTER BLVD,CARRLEIGH PKY,237,NEA,UNKNOWN,CARRLEIGH PKY + FORRESTER BLVD,,KFH,2012-05-02T00:00:00.000Z,1,FRE,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,3,N,Y,N,NON,NON,4.8,Y,N,Y,E,Y,N,Y,E,N,N,N,YUN,,N,Y,N,N,U,U,U,U,,,,,
-76.969503220551488,38.962159521429967,8289,38.962152,-76.969498,,1305445,3003211,15026,PRS,NON,1970-07-15T00:00:00.000Z,REV,NICHOLSON ST,AGER RD,332,FAR,UNKNOWN,AGER RD + NICHOLSON ST,,KFH,2006-09-21T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,UTP,UNK,7.1,N,Y,Y,Y,Y,N,N,N,Y,N,N,NPL,,U,Y,U,N,U,U,U,U,,,,,
-76.974389338700334,38.925546555207305,8290,38.925539,-76.974384,,1305586,1001897,7320,PRS,NON,1982-04-28T00:00:00.000Z,REV,22ND ST NE,FRANKLIN ST NE,92,NEA,UNKNOWN,FRANKLIN ST NE + 22ND ST NE,,KFH,2006-08-15T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,Y,NON,UNK,7,Y,N,Y,N,Y,N,Y,Y,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-76.906648680694204,38.850692453504777,8291,38.850685,-76.906643,,1303909,3003269,15099,PRS,NON,1901-01-01T00:00:00.000Z,UNK,PARKLAND DR,PENNSYLVANIA AVE,123,UNK,UNKNOWN,PENNSYLVANIA AVE + PARKLAND DR,,KFH,2006-08-01T00:00:00.000Z,,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,5,N,N,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.905911682586904,38.850820451728687,8292,38.850813,-76.905906,,1303898,3000725,2788,PRS,NON,1901-01-01T00:00:00.000Z,REV,PARKLAND DR,PENNSYLVANIA AVE,301,FAR,UNKNOWN,PENNSYLVANIA AVE + PARKLAND DR,,KFH,2006-08-01T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,<58,ASP,NON,Y,N,E,6,N,Y,N,NON,UNK,3.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.912233767752326,38.824378472006366,8293,38.824371,-76.912228,,1303885,3002725,13808,PRS,NON,2002-02-26T00:00:00.000Z,REV,AUTH RD,OLD SOPER RD,143,NEA,80' N OF XWALK AT TRAFFIC CIRCLE,OLD SOPER RD + AUTH RD,,KFH,2006-07-05T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,5,Y,Y,N,NON,UNK,7.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,Y,U,U,U,U,U,U,,,,,
-77.088915326051435,38.822297758280129,8294,38.82229,-77.08891,,1303281,4000261,1467,PRS,NON,1901-01-01T00:00:00.000Z,REV,BISHOP LN,N QUAKER LN,5,FAR,UNKNOWN,N QUAKER LN + BISHOP LN,,KFH,2009-02-27T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,Y,N,NON,UNK,3.7,N,N,Y,N,N,N,N,U,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.722021473469667,38.945723156777667,8295,38.945716,-76.722016,,1310540,3003034,14832,PRS,NON,2001-12-30T00:00:00.000Z,REV,HERITAGE BLVD,MITCHELLVILLE RD,38,NEA,UNKNOWN,MITCHELLVILLE RD + HERITAGE BLVD,,KFH,2006-12-05T00:00:00.000Z,1,INS,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,5,N,N,Y,N,N,N,N,U,Y,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.720824462295127,38.948584156085452,8296,38.948577,-76.720819,,1310538,3003028,14826,PRS,NON,2001-12-30T00:00:00.000Z,REV,HARBOUR WAY,MITCHELLVILLE RD,219,FAR,200' S OF ---,MITCHELLVILLE RD + HARBOUR WAY,,KFH,2006-12-05T00:00:00.000Z,1,INS,UNKW,N,N,N,N,58O,CON,SHL,Y,N,E,6,N,Y,N,NON,UNK,7.4,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.128481183521004,38.816007797228039,8297,38.816,-77.128476,,1303418,4000183,1243,PRS,NON,1980-08-06T00:00:00.000Z,UNK,ENTRANCE TO LANDMARK MALL (SB),N VAN DORN ST,187,NEA,N OF ENTR TO LANDMARK S/C,N VAN DORN ST + ENTRANCE TO LANDMARK MALL (SB),,KFH,2009-04-07T00:00:00.000Z,,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,,N,N,N,N,U,U,Y,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.89865070441499,38.84724543555798,8298,38.847238,-76.898645,,1303887,3000698,16747,PRS,NON,1976-11-14T00:00:00.000Z,UNK,PARK LANDING APARTMENTS,SURREY SERVICE DR,27,NEA,@ PEPCO POLE #864659,SURREY SERVICE DR + PARK LANDING APARTMENTS,,KFH,2006-08-01T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,SWK,ASP,NON,N,N,E,3,N,N,N,NON,UNK,,N,N,N,N,N,N,N,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.007775596829035,38.830027689742785,8299,38.83002,-77.00777,,1306972,1000042,1799,PRS,NON,1901-01-01T00:00:00.000Z,UNK,BRANDYWINE ST SE,S CAPITOL ST SW,179,FAX,@ N BLDG LINE 0F #4094 (S/N Chesapeake),S CAPITOL ST SW + BRANDYWINE ST SE,,KFH,2006-04-12T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,,N,N,U,N,Y,N,U,Y,N,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-77.254479687560902,38.807968903309877,8300,38.807961,-77.254475,,1304771,5000484,983,PRS,NON,1901-01-01T00:00:00.000Z,REV,ROLLING RD,BURKE LAKE RD,49,FAR,UNKNOWN,BURKE LAKE RD + ROLLING RD,,KFH,2012-05-07T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,Y,NON,NON,4.6,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YUN,,N,N,N,N,U,U,U,U,,,,,
-77.01672206028627,39.012255532856599,8301,39.012248,-77.016717,,1308518,2000307,10336,PRS,NON,1957-06-21T00:00:00.000Z,REV,INDIAN SPRING DR,COLESVILLE RD,15,NEA,UNKNOWN,COLESVILLE RD + INDIAN SPRING DR,,KFH,2012-03-05T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,6.3,Y,N,Y,E,Y,N,N,E,N,N,N,NSG,115,N,N,N,U,U,U,U,U,,,,,
-76.936532005323357,39.087942460649117,8302,39.087935,-76.936527,,1300575,2001373,15532,PRS,NON,2001-12-30T00:00:00.000Z,REV,ALDORA CIR,BALLINGER DR,157,NEA,UNKNOWN,BALLINGER DR + ALDORA CIR,,KFH,2012-02-09T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,<58,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,4.2,Y,N,N,Y,N,N,N,N,N,N,N,NSG,10,N,N,N,N,U,U,U,U,,,,,
-77.247139652253949,38.778602965215647,8303,38.778595,-77.247135,,1304933,5000174,407,PRS,NON,1985-10-07T00:00:00.000Z,REV,SURVEYORS PL,HILLSIDE RD,158,NEX,UNKNOWN,HILLSIDE RD + SURVEYORS PL,,KFH,2012-04-19T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,ASP,NON,N,N,E,5,N,Y,N,NON,NON,4.8,N,N,Y,E,N,N,N,E,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,,,,,
-76.753460671020648,38.902407160016985,8304,38.9024,-76.753455,,1310506,3001096,6019,PRS,NON,1996-10-18T00:00:00.000Z,REV,DANFIELD DR,CENTRAL AVE,265,FAR,100' W OF -,CENTRAL AVE + DANFIELD DR,,KFH,2006-12-06T00:00:00.000Z,1,INS,UNKW,N,N,N,N,58O,CON,SHL,Y,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,N,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.985972321430623,38.926894573618924,8305,38.926887,-76.985967,,1301708,1001954,7424,PRS,NON,1946-12-06T00:00:00.000Z,REV,GIRARD ST NE,14TH ST NE,176,NEA,UNKNOWN,14TH ST NE + GIRARD ST NE,,KFH,2006-08-15T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,5.1,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-77.202400978214939,38.875749746883351,8306,38.875742,-77.202396,,1302746,5001330,4208,PRS,NON,1901-01-01T00:00:00.000Z,UNK,LAWRENCE DR,RT 29 LEE HWY,266,FAX,UNKNOWN,RT 29 LEE HWY + LAWRENCE DR,,KFH,2012-04-12T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,N,E,N,N,N,E,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.992922250629718,38.946232568092256,8307,38.946225,-76.992917,,1301874,1003595,16149,PRS,NON,1901-01-01T00:00:00.000Z,SCH,10TH ST NE,BUCHANAN ST NE,91,NEA,UNKNOWN,BUCHANAN ST NE + 10TH ST NE,,KFH,2009-06-18T00:00:00.000Z,,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,,,,,
-77.204033028405306,38.918889669599942,8308,38.918882,-77.204028,,1306149,5001603,6997,PRS,NON,1983-08-10T00:00:00.000Z,REV,PEABODY DR,MAGARITY RD,55,NEA,UNKNOWN,MAGARITY RD + PEABODY DR,,KFH,2012-03-28T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,4.9,Y,Y,Y,Y,Y,Y,N,N,N,N,N,NPL,150,N,N,N,Y,U,U,U,U,,,,,
-76.835924238493732,38.989866349406832,8309,38.989859,-76.835919,,1310690,3003351,15186,PRS,NON,2003-05-05T00:00:00.000Z,REV,GREENBELT RD,GOOD LUCK RD,19,NEA,60' N OF DRWY TO #9801,GOOD LUCK RD + GREENBELT RD,,KFH,2006-10-30T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,Y,N,N,N,Y,N,Y,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.915979435581391,38.915734458543213,8310,38.915727,-76.915974,,1301291,3001200,6819,PRS,NON,1993-12-12T00:00:00.000Z,UNK,BUS BAY C,CHEVERLY STATION,163,MID,UNKNOWN,CHEVERLY STATION + BUS BAY C,,KFH,2006-12-17T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,Y,NON,UNK,,Y,Y,Y,Y,U,U,U,U,Y,N,N,NPL,,U,Y,U,Y,U,U,U,U,,,,,
-77.250061554155408,38.745092023927747,8311,38.745084,-77.250057,,1304949,5000001,138,PRS,NON,1997-06-29T00:00:00.000Z,REV,HOOES RD,FAIRFAX COUNTY PKWY,73,FAR,1/2 WAY BET HOOES (N&S) & POHICK RD,FAIRFAX COUNTY PKWY + HOOES RD,,KFH,2012-04-12T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,ASP,NON,N,N,E,7,N,Y,N,NON,UPV,4.3,N,N,N,N,N,N,Y,N,Y,N,Y,NPL,120,N,Y,N,N,U,U,U,U,,,,,
-77.16592406815306,38.878990723051864,8312,38.878983,-77.165919,,1302797,6000472,4390,PRS,NON,1901-01-01T00:00:00.000Z,REV,N CHERRY ST,E BROAD ST,310,NEA,GEORGE SHUTTLE,E BROAD ST + N CHERRY ST,,KFH,2007-05-29T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,5,N,Y,N,NON,UNK,5.9,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.953231504502867,38.883701541179953,8313,38.883694,-76.953226,,1308312,1003631,16586,PRS,NON,1901-01-01T00:00:00.000Z,SCH,SOUSA MIDDLE SCHOOL,ELY PL SE,278,UNK,FRT OF SOUSA JR H S,ELY PL SE + SOUSA MIDDLE SCHOOL,,KFH,2009-07-30T00:00:00.000Z,,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,,,,,
